frame,track_number,x,y,intensity,intensity_roiOnMeanXY,zeroed_X,zeroed_Y,lagNumber,distanceFromOrigin,dy-dt: distance,radius_gyration,asymmetry,skewness,kurtosis,fracDimension,netDispl,Straight,Experiment,SVM,nnDist_inFrame,n_segments,lag,meanLag,track_length,radius_gyration_scaled,radius_gyration_scaled_nSegments,radius_gyration_scaled_trackLength,roi_1,camera black estimate,roi_1 smoothed,d_squared,lag_squared,dt,velocity,direction_Relative_To_Origin,meanVelocity,intensity - mean roi1,intensity - mean roi1 and black,intensity_roiOnMeanXY - mean roi1,intensity_roiOnMeanXY - mean roi1 and black,intensity - smoothed roi_1,intensity_roiOnMeanXY - smoothed roi_1,nnCountInFrame_within_3_pixels,nnCountInFrame_within_5_pixels,nnCountInFrame_within_10_pixels,nnCountInFrame_within_20_pixels,nnCountInFrame_within_30_pixels,mean_X,mean_Y,distanceFromMean,meanLocDistanceFromCenter
46,0.0,7.66014013316577,25.379300948798544,159.63,,2.402127226762488,-0.7319158977713442,46.0,2.511158317383449,0.2770370104394741,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,0.0679680747676476,100.0,0.216,0.491,48.651,4.262,0.021,0.043,126.816,112.0,,6.305916094964074,0.0466559999999999,1.0,0.216,343.0542890310032,0.4913939393939394,33.12374329224076,-78.36245443558134,,,,,1,1,2,2,5,8.296537818442808,25.32475099956116,0.6387313291108965,1.9309710623319534
47,0.0,7.651952813030512,25.59496956220057,149.11,,2.3939399066272298,-0.5162472843693173,47.0,2.4489711176657605,-0.0621871997176883,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,13.407793278041996,100.0,0.183,0.491,48.651,4.262,0.021,0.043,126.316,111.3,,5.997459535161084,0.033489,1.0,0.183,347.830661732032,0.4913939393939394,22.60374329224078,-88.88245443558132,,,,,0,0,1,2,6,8.296537818442808,25.32475099956116,0.6989334022618165,1.9309710623319534
48,0.0,7.745756408634423,25.43811301675557,155.67,,2.487743502231141,-0.6731038298143197,48.0,2.577195471555072,0.1282243538893115,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,0.2475111292353593,100.0,0.285,0.491,48.651,4.262,0.021,0.043,126.8,112.4,,6.641936498603967,0.0812249999999999,1.0,0.285,344.860095484938,0.4913939393939394,29.163743292240756,-82.32245443558135,,,,,1,1,2,2,6,8.296537818442808,25.32475099956116,0.5623265139871111,1.9309710623319534
49,0.0,7.961815237727726,25.62443632909658,150.92,,2.703802331324444,-0.4867805174733099,49.0,2.747271795630545,0.170076324075473,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,1.521970497867804,100.0,1.123,0.491,48.651,4.262,0.021,0.043,127.66400000000002,111.0,,7.547502319067082,1.261129,1.0,1.123,349.7940538073441,0.4913939393939394,24.413743292240756,-87.07245443558135,,,,,1,1,2,3,8,8.296537818442808,25.32475099956116,0.4492777568267945,1.9309710623319534
50,0.0,9.084863248267888,25.6007521841606,149.76,,3.8268503418646063,-0.5104646624092872,50.0,3.860745745396591,1.1134739497660462,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,2.168915271667937,100.0,0.432,0.491,48.651,4.262,0.021,0.043,126.124,113.3,,14.90535771059788,0.1866239999999999,1.0,0.432,352.402150493918,0.4913939393939394,23.25374329224076,-88.23245443558135,,,,,1,1,2,3,8,8.296537818442808,25.32475099956116,0.8352446570970645,1.9309710623319534
51,0.0,8.664168570948307,25.699994678551413,146.87,,3.4061556645450253,-0.411222168018476,51.0,3.430889109630619,-0.4298566357659723,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,2.151065136263941,100.0,0.73,0.491,48.651,4.262,0.021,0.043,124.272,110.5,,11.77100008258198,0.5328999999999999,1.0,0.73,353.1160478067906,0.4913939393939394,20.36374329224077,-91.12245443558132,,,,,1,1,2,3,8,8.296537818442808,25.32475099956116,0.525319130443485,1.9309710623319534
52,0.0,9.156983881847689,25.16195683672116,150.02,,3.8989709754444064,-0.9492600098487288,52.0,4.012862972200262,0.5819738625696429,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,2.5228307841723248,100.0,0.757,0.491,48.651,4.262,0.021,0.043,126.252,112.7,,16.10306923365592,0.573049,1.0,0.757,346.31673856605164,0.4913939393939394,23.513743292240772,-87.97245443558133,,,,,1,1,2,4,8,8.296537818442808,25.32475099956116,0.8757107784444206,1.9309710623319534
53,0.0,9.647433847242745,24.58519315884993,150.69,,4.389420940839463,-1.5260236877199596,53.0,4.647124324930679,0.6342613527304168,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.0261093896953,100.0,0.279,0.491,48.651,4.262,0.021,0.043,125.224,109.9,,21.595764491362416,0.077841,1.0,0.279,340.8295093720163,0.4913939393939394,24.183743292240763,-87.30245443558134,,,,,0,0,2,4,8,8.296537818442808,25.32475099956116,1.5400863223809569,1.9309710623319534
54,0.0,9.607211384469297,24.86120171476157,149.01,,4.349198478066015,-1.2500151318083184,54.0,4.525269630791242,-0.1218546941394365,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,4.64932676190682,100.0,0.407,0.491,48.651,4.262,0.021,0.043,127.648,112.3,,20.478065231361505,0.165649,1.0,0.407,343.96467375132653,0.4913939393939394,22.50374329224076,-88.98245443558135,,,,,0,1,2,3,7,8.296537818442808,25.32475099956116,1.3902313246790283,1.9309710623319534
55,0.0,9.201562762138028,24.830465706555188,150.49,,3.943549855734746,-1.2807511400147007,55.0,4.146312692901307,-0.3789569378899351,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,3.808330923558952,100.0,0.577,0.491,48.651,4.262,0.021,0.043,126.888,112.7,,17.191908947314488,0.332929,1.0,0.577,342.007699747138,0.4913939393939394,23.98374329224077,-87.50245443558133,,,,,0,1,2,2,6,8.296537818442808,25.32475099956116,1.0312071080013645,1.9309710623319534
56,0.0,9.697428947786708,25.12609678277886,150.02,,4.439416041383426,-0.9851200637910296,56.0,4.54740325115072,0.4010905582494128,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,3.2527287725861487,100.0,0.377,0.491,48.651,4.262,0.021,0.043,126.548,112.9,,20.678876328576138,0.142129,1.0,0.377,347.4886188352853,0.4913939393939394,23.513743292240772,-87.97245443558133,,,,,0,1,2,2,6,8.296537818442808,25.32475099956116,1.4149061644221566,1.9309710623319534
57,0.0,9.826314440552876,25.480910547528165,153.46,,4.568301534149594,-0.6303062990417239,57.0,4.6115794406607815,0.0641761895100616,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,3.832106676398578,100.0,0.403,0.491,48.651,4.262,0.021,0.043,127.41200000000002,109.9,,21.266664937525206,0.162409,1.0,0.403,352.14427753663426,0.4913939393939394,26.953743292240773,-84.53245443558133,,,,,0,1,2,2,5,8.296537818442808,25.32475099956116,1.5377263469082365,1.9309710623319534
58,0.0,10.0193565387293,25.1266074489724,151.63,,4.761343632326017,-0.984609397597488,58.0,4.86208276882745,0.2505033281666682,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,4.683608175609693,100.0,0.451,0.491,48.651,4.262,0.021,0.043,126.32399999999998,111.3,,23.6398488509288,0.203401,1.0,0.451,348.31635666258404,0.4913939393939394,25.12374329224076,-86.36245443558134,,,,,0,1,2,3,6,8.296537818442808,25.32475099956116,1.7341756570801894,1.9309710623319534
59,0.0,10.460582591749844,25.03447954363377,146.8,,5.202569685346562,-1.0767373029361202,59.0,5.31282359489012,0.4507408260626704,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,22.929629707836767,100.0,0.52,0.491,48.651,4.262,0.021,0.043,125.91999999999996,110.4,,28.22609455042118,0.2704,1.0,0.52,348.3070024099349,0.4913939393939394,20.293743292240777,-91.19245443558133,,,,,0,0,1,2,4,8.296537818442808,25.32475099956116,2.183425588153558,1.9309710623319534
60,0.0,9.940738480938776,25.04076502112844,149.82,,4.682725574535494,-1.0704518254414488,60.0,4.8035180770972135,-0.5093055177929067,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,13.273237273590532,100.0,0.387,0.491,48.651,4.262,0.021,0.043,125.93999999999998,109.9,,23.07378591699971,0.149769,1.0,0.387,347.123666439033,0.4913939393939394,23.31374329224076,-88.17245443558134,,,,,0,0,1,2,5,8.296537818442808,25.32475099956116,1.6685454307565535,1.9309710623319534
61,0.0,9.655971978085454,24.77829310335757,146.76,,4.397959071682172,-1.332923743212319,61.0,4.595511908526693,-0.2080061685705203,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,13.0534660653111,100.0,0.649,0.491,48.651,4.262,0.021,0.043,125.31199999999998,109.7,,21.11872970141065,0.421201,1.0,0.649,343.1391089681406,0.4913939393939394,20.25374329224076,-91.23245443558136,,,,,0,0,1,2,5,8.296537818442808,25.32475099956116,1.4651544173658155,1.9309710623319534
62,0.0,10.283606549656884,24.943244517728235,157.06,,5.025593643253602,-1.1679723288416533,62.0,5.159530097601022,0.5640181890743285,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,11.252165685520216,100.0,0.182,0.491,48.651,4.262,0.021,0.043,126.10000000000002,113.2,,26.62075082805081,0.033124,1.0,0.182,346.916439513782,0.4913939393939394,30.553743292240767,-80.93245443558133,,,,,0,0,1,3,5,8.296537818442808,25.32475099956116,2.0233609016310603,1.9309710623319534
63,0.0,10.387329601489926,25.092613232519685,150.9,,5.129316695086644,-1.0186036140502033,63.0,5.229478280005636,0.0699481824046142,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,13.218682604787247,100.0,0.213,0.491,48.651,4.262,0.021,0.043,125.28799999999995,111.5,,27.347443081050702,0.045369,1.0,0.213,348.7680627304983,0.4913939393939394,24.39374329224077,-87.09245443558133,,,,,0,0,1,3,5,8.296537818442808,25.32475099956116,2.103639280614514,1.9309710623319534
64,0.0,10.2486020784343,25.254246112441862,153.43,,4.990589172031019,-0.8569707341280264,64.0,5.063632996490284,-0.1658452835153516,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,13.767465813978484,100.0,0.464,0.491,48.651,4.262,0.021,0.043,124.588,111.1,,25.640379123145173,0.215296,1.0,0.464,350.25634894047647,0.4913939393939394,26.92374329224077,-84.56245443558133,,,,,0,0,1,3,6,8.296537818442808,25.32475099956116,1.9533370969302357,1.9309710623319534
65,0.0,10.103481096478404,24.81308945206765,149.52,,4.845468190075122,-1.298127394502238,65.0,5.016342962097692,-0.0472900343925921,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,14.189318244810874,100.0,0.321,0.491,48.651,4.262,0.021,0.043,126.336,111.4,,25.163696713387047,0.103041,1.0,0.321,345.00233774860254,0.4913939393939394,23.013743292240772,-88.47245443558133,,,,,0,0,1,3,5,8.296537818442808,25.32475099956116,1.8779886978417846,1.9309710623319534
66,0.0,10.240942187564675,25.103410187155703,154.27,,4.982929281161393,-1.007806659414186,66.0,5.083823215240198,0.0674802531425058,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,13.52115906294122,100.0,0.317,0.491,48.651,4.262,0.021,0.043,127.89599999999996,111.7,,25.845258483815183,0.100489,1.0,0.317,348.5660623518507,0.4913939393939394,27.763743292240772,-83.72245443558133,,,,,0,0,1,3,5,8.296537818442808,25.32475099956116,1.9569619582139344,1.9309710623319534
67,0.0,10.300801771039254,24.792224216302863,146.38,,5.042788864635972,-1.3189926302670258,67.0,5.21243331775048,0.1286101025102821,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,11.289711299931788,100.0,0.144,0.491,48.651,4.262,0.021,0.043,126.868,111.9,,27.16946109199528,0.0207359999999999,1.0,0.144,345.3420855959755,0.4913939393939394,19.87374329224076,-91.61245443558134,,,,,0,0,1,3,6,8.296537818442808,25.32475099956116,2.07380297197322,1.9309710623319534
68,0.0,10.397695221879566,24.898357888772008,153.71,,5.139682315476284,-1.2128589577978808,68.0,5.280848526092205,0.0684152083417251,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,10.308147995211607,100.0,0.267,0.491,48.651,4.262,0.021,0.043,123.908,108.0,,27.88736115553021,0.071289,1.0,0.267,346.722283745392,0.4913939393939394,27.203743292240773,-84.28245443558133,,,,,0,0,1,3,5,8.296537818442808,25.32475099956116,2.143985428809056,1.9309710623319534
69,0.0,10.62711485342092,25.03571990142653,153.99,,5.369101947017638,-1.0754969451433605,69.0,5.475760166084823,0.1949116399926183,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,22.955075354697936,100.0,0.118,0.491,48.651,4.262,0.021,0.043,126.172,110.4,,29.983949396481293,0.0139239999999999,1.0,0.118,348.6728655020297,0.4913939393939394,27.48374329224077,-84.00245443558133,,,,,0,0,1,2,4,8.296537818442808,25.32475099956116,2.3484310276557587,1.9309710623319534
70,0.0,10.511227055807662,25.059372014698702,151.14,,5.25321414940438,-1.0518448318711862,70.0,5.357484153017768,-0.1182760130670557,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,22.690560242112515,100.0,0.391,0.491,48.651,4.262,0.021,0.043,125.268,110.9,,28.702636449836508,0.152881,1.0,0.391,348.6774623109697,0.4913939393939394,24.63374329224075,-86.85245443558135,,,,,0,0,1,2,5,8.296537818442808,25.32475099956116,2.230532318462647,1.9309710623319534
71,0.0,10.444543556036844,25.44447128875248,144.56,,5.186530649633562,-0.6667455578174071,71.0,5.229211204231245,-0.128272948786523,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,23.678486322051164,100.0,0.802,0.491,48.651,4.262,0.021,0.043,125.272,111.9,,27.344649818457583,0.6432040000000001,1.0,0.802,352.6746159323732,0.4913939393939394,18.053743292240767,-93.43245443558132,,,,,0,0,1,2,5,8.296537818442808,25.32475099956116,2.1513394888722135,1.9309710623319534
72,0.0,10.173552861643287,24.68976476688257,148.42,,4.915539955240005,-1.4214520796873202,72.0,5.116938446611247,-0.1122727576199977,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,23.096863215693,100.0,0.297,0.491,48.651,4.262,0.021,0.043,126.484,112.2,,26.18305906640832,0.088209,1.0,0.297,343.87144393689385,0.4913939393939394,21.913743292240756,-89.57245443558135,,,,,0,0,1,2,6,8.296537818442808,25.32475099956116,1.9815128029089921,1.9309710623319534
73,0.0,10.349613834332793,24.92913317646193,151.43,,5.091600927929511,-1.1820836701079571,73.0,5.227018443857698,0.1100799972464514,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,20.983122501508834,100.0,0.185,0.491,48.651,4.262,0.021,0.043,126.40400000000004,111.6,,27.32172181242856,0.034225,1.0,0.185,346.92956220924185,0.4913939393939394,24.92374329224077,-86.56245443558133,,,,,0,0,1,2,5,8.296537818442808,25.32475099956116,2.090845424457884,1.9309710623319534
74,0.0,10.509856074201918,24.83609925384183,142.42,,5.251843167798636,-1.2751175927280585,74.0,5.404422405256441,0.1774039613987428,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,23.41959642219867,100.0,0.117,0.491,48.651,4.262,0.021,0.043,125.3,111.3,,29.207781534437817,0.013689,1.0,0.117,346.352980935483,0.4913939393939394,15.913743292240753,-95.57245443558136,,,,,0,0,1,2,5,8.296537818442808,25.32475099956116,2.2666182364639846,1.9309710623319534
75,0.0,10.499582365596437,24.95282358168059,143.98,,5.241569459193155,-1.1583932648892985,75.0,5.368046697979379,-0.0363757072770623,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,9.28255274455874,100.0,0.639,0.491,48.651,4.262,0.021,0.043,125.904,110.0,,28.815925351687312,0.408321,1.0,0.639,347.5378754175299,0.4913939393939394,17.473743292240755,-94.01245443558136,,,,,0,0,1,2,4,8.296537818442808,25.32475099956116,2.2342191658193804,1.9309710623319534
76,0.0,10.12104996417696,24.43842343886212,146.23,,4.863037057773678,-1.6727934077077684,76.0,5.142700381137388,-0.2253463168419909,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,22.993573543488147,100.0,0.496,0.491,48.651,4.262,0.021,0.043,124.94,112.2,,26.447367210150635,0.2460159999999999,1.0,0.496,341.01774523317295,0.4913939393939394,19.723743292240755,-91.76245443558136,,,,,0,0,1,2,4,8.296537818442808,25.32475099956116,2.028403587747308,1.9309710623319534
77,0.0,10.38923754277614,24.85538946721909,147.44,,5.131224636372858,-1.255827379350798,77.0,5.28266681474867,0.1399664336112822,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,23.22589502872404,100.0,0.278,0.491,48.651,4.262,0.021,0.043,124.464,110.1,,27.90656867564686,0.077284,1.0,0.278,346.24763275778633,0.4913939393939394,20.933743292240763,-90.55245443558134,,,,,0,0,1,2,4,8.296537818442808,25.32475099956116,2.144689344466303,1.9309710623319534
78,0.0,10.388254867958196,24.57724683523078,146.31,,5.130241961554914,-1.5339700113391077,78.0,5.354665870041427,0.0719990552927569,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,23.10797763805002,100.0,1.089,0.491,48.651,4.262,0.021,0.043,125.272,112.6,,28.67244657978652,1.185921,1.0,1.089,343.35305154608017,0.4913939393939394,19.803743292240767,-91.68245443558132,,,,,0,0,1,2,5,8.296537818442808,25.32475099956116,2.2212705127752046,1.9309710623319534
79,0.0,9.310977688751574,24.734204067614307,144.29,,4.052964782348292,-1.3770127789555815,79.0,4.280500872603873,-1.0741649974375544,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,4.504067326465431,100.0,0.857,0.491,48.651,4.262,0.021,0.043,125.364,108.6,,18.32268772036252,0.734449,1.0,0.857,341.2345793794842,0.4913939393939394,17.783743292240757,-93.70245443558134,,,,,0,1,2,2,7,8.296537818442808,25.32475099956116,1.1738117094764002,1.9309710623319534
80,0.0,10.15600879969226,24.58882985136206,143.96,,4.897995893288979,-1.5223869952078282,80.0,5.129135008347277,0.8486341357434046,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,6.174477697970167,100.0,0.478,0.491,48.651,4.262,0.021,0.043,125.988,110.8,,26.308025933853624,0.228484,1.0,0.478,342.7337966661444,0.4913939393939394,17.453743292240773,-94.03245443558131,,,,,0,0,2,3,7,8.296537818442808,25.32475099956116,1.9998030569222278,1.9309710623319534
81,0.0,10.610689719782908,24.73491312412282,143.12,,5.352676813379626,-1.3763037224470691,81.0,5.526785775196423,0.3976507668491456,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,23.14426695511013,100.0,0.355,0.491,48.651,4.262,0.021,0.043,126.69599999999998,110.7,,30.545361004913524,0.126025,1.0,0.355,345.580219724169,0.4913939393939394,16.61374329224077,-94.87245443558132,,,,,0,0,1,2,7,8.296537818442808,25.32475099956116,2.3881389703653384,1.9309710623319534
82,0.0,10.477010549430895,25.064055498142324,143.98,,5.218997643027613,-1.047161348427565,82.0,5.323014492519104,-0.2037712826773186,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,23.72302301260161,100.0,0.738,0.491,48.651,4.262,0.021,0.043,125.808,110.8,,28.334483287568418,0.544644,1.0,0.738,348.6545843262777,0.4913939393939394,17.473743292240755,-94.01245443558136,,,,,0,0,1,2,7,8.296537818442808,25.32475099956116,2.196001701967161,1.9309710623319534
83,0.0,10.67682219835376,24.3538949639855,142.09,,5.418809291950478,-1.7573218825843888,83.0,5.696637108113767,0.3736226155946625,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,22.68683613771991,100.0,0.274,0.491,48.651,4.262,0.021,0.043,126.52800000000003,110.5,,32.45167434153878,0.075076,1.0,0.274,342.0321018921458,0.4913939393939394,15.583743292240769,-95.90245443558132,,,,,0,0,1,2,5,8.296537818442808,25.32475099956116,2.570664344301246,1.9309710623319534
84,0.0,10.429967919529256,24.472807037961275,150.86,,5.171955013125974,-1.638409808608614,84.0,5.425265464356911,-0.2713716437568561,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,22.11150658906578,100.0,0.221,0.491,48.651,4.262,0.021,0.043,127.35599999999997,112.0,,29.433505358743805,0.048841,1.0,0.221,342.42245813639295,0.4913939393939394,24.35374329224078,-87.13245443558132,,,,,0,0,1,2,7,8.296537818442808,25.32475099956116,2.297244547262707,1.9309710623319534
85,0.0,10.532326807315188,24.668946867341333,141.97,,5.274313900911906,-1.4422699792285556,85.0,5.467954811292473,0.0426893469355622,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,20.66698291640178,100.0,0.832,0.491,48.651,4.262,0.021,0.043,124.68,108.7,,29.898529818336502,0.692224,1.0,0.832,344.70625656248683,0.4913939393939394,15.463743292240764,-96.02245443558134,,,,,0,0,1,2,6,8.296537818442808,25.32475099956116,2.3299852923569246,1.9309710623319534
86,0.0,9.70256941202456,24.61392981199724,139.5,,4.444556505621279,-1.497287034572647,86.0,4.689984114638319,-0.7779706966541537,2.095,0.493,0.84,3.514,1.73,6.321,-0.096,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,1.0,5.792574342037623,100.0,1.72,0.491,48.651,4.262,0.021,0.043,125.72400000000005,111.6,,21.995950995559777,2.9584,1.0,1.72,341.38230203194104,0.4913939393939394,12.993743292240763,-98.49245443558134,,,,,0,0,2,2,8,8.296537818442808,25.32475099956116,1.575497255738589,1.9309710623319534
